policyId,Gender,policyHolderAge,hasCanadianDrivingLicense,territory,hasAutoInsurance,hadVehicleClaimInPast,homeInsurancePremium,saleChannel,isOwner,rentedVehicle,hasMortgage,nbWeeksInsured,vehicleStatus
197104,Female,35,1,3,1,No,1139,152,0,0,NA,10,New vehicle
197112,Male,18,1,45,0,No,1975,160,1,0,1,17,New vehicle
197160,Female,20,1,45,1,No,1186,152,0,0,NA,38,New vehicle
197189,Male,48,1,42,0,Yes,998,26,1,0,1,14,Old vehicle
197194,Female,38,1,38,1,No,88,152,0,1,NA,13,New vehicle
197199,Female,72,1,18,0,Yes,1144,124,0,1,NA,15,Recent vehicle
197205,Female,57,1,25,0,Yes,995,26,0,0,NA,35,Recent vehicle
197222,Male,69,1,42,0,Yes,88,26,0,0,NA,27,Recent vehicle
197224,Male,42,1,25,0,Yes,1523,122,1,0,1,23,Old vehicle
197230,Male,60,1,7,0,Yes,868,124,0,0,NA,14,Old vehicle
197234,Male,56,1,5,1,No,88,26,0,0,NA,6,Recent vehicle
197240,Male,25,1,23,0,Yes,995,152,0,0,NA,4,New vehicle
197261,Female,23,1,17,0,No,1631,160,0,0,NA,17,New vehicle
197265,Male,33,1,5,1,No,88,124,0,0,NA,6,Recent vehicle
197273,Female,52,1,50,1,No,1007,26,0,1,NA,20,Recent vehicle
197277,Male,61,1,24,1,No,996,26,1,1,1,3,Recent vehicle
197284,Male,31,1,12,1,No,1141,152,0,1,NA,31,New vehicle
197286,Female,23,1,36,1,No,1315,152,0,0,NA,24,New vehicle
197306,Male,48,1,20,0,Yes,920,124,0,0,NA,31,Recent vehicle
197308,Male,49,1,20,1,No,1187,26,0,0,NA,8,Recent vehicle
197318,Female,21,1,19,0,Yes,1300,160,0,1,NA,32,New vehicle
197319,Female,23,1,29,0,No,989,160,0,1,NA,37,New vehicle
197327,Female,38,1,33,1,No,88,124,0,1,NA,40,Recent vehicle
197362,Female,33,1,25,1,Yes,1166,124,1,0,0,3,Recent vehicle
197365,Female,43,1,45,0,Yes,88,152,0,0,NA,14,Recent vehicle
197386,Female,19,1,23,1,No,982,152,0,0,NA,29,New vehicle
197390,Male,31,1,40,1,No,903,152,1,1,1,40,New vehicle
197396,Male,50,1,25,0,Yes,1431,124,0,0,NA,11,Recent vehicle
197400,Female,71,1,25,1,No,923,139,0,0,NA,36,Recent vehicle
197402,Female,27,1,7,0,Yes,88,160,1,0,1,33,New vehicle
197425,Female,49,1,25,0,Yes,88,124,0,0,NA,8,Recent vehicle
197428,Male,46,1,43,1,No,938,124,1,0,0,32,Recent vehicle
197430,Female,38,1,25,0,Yes,1765,124,0,1,NA,30,Recent vehicle
197432,Male,45,1,25,1,No,1087,59,0,0,NA,14,Recent vehicle
197446,Male,25,1,14,0,Yes,921,124,1,0,1,38,Recent vehicle
197449,Male,43,1,5,0,Yes,88,124,0,1,NA,12,Old vehicle
197451,Female,44,1,25,0,Yes,88,124,1,0,1,6,Recent vehicle
197456,Female,21,1,23,1,No,1180,160,0,0,NA,6,New vehicle
197461,Male,52,1,53,0,Yes,88,124,0,0,NA,41,Recent vehicle
197471,Female,26,1,17,1,No,1050,152,0,0,NA,30,New vehicle
197484,Male,49,1,25,1,No,1779,122,0,1,NA,24,Recent vehicle
197494,Female,45,1,7,1,No,837,26,1,1,1,29,Recent vehicle
197501,Male,44,1,5,0,Yes,88,13,0,0,NA,3,Recent vehicle
197505,Female,27,1,7,1,No,1139,160,0,1,NA,9,New vehicle
197555,Male,40,1,25,0,Yes,1938,26,0,1,NA,8,Recent vehicle
197557,Male,44,1,25,0,Yes,1342,26,1,1,1,10,Recent vehicle
197566,Male,61,1,23,1,No,731,26,0,1,NA,12,Recent vehicle
197568,Female,76,1,25,0,Yes,1297,122,0,0,NA,1,Recent vehicle
197575,Female,64,1,29,0,Yes,1262,12,1,1,0,35,Recent vehicle
197579,Female,28,1,50,1,No,997,152,0,1,NA,20,New vehicle
197582,Male,67,1,12,1,No,1227,26,1,0,1,13,Recent vehicle
197583,Female,45,1,12,0,Yes,1064,26,0,1,NA,25,Recent vehicle
197612,Male,78,1,25,0,Yes,1751,55,0,0,NA,43,Recent vehicle
197614,Male,27,1,19,0,Yes,1167,152,1,0,0,33,New vehicle
197640,Male,25,1,5,0,Yes,88,156,0,0,NA,15,Recent vehicle
197647,Male,41,1,14,0,Yes,1807,124,0,0,NA,3,Recent vehicle
197674,Female,33,1,15,0,Yes,88,26,0,0,NA,36,Recent vehicle
197675,Male,51,1,25,0,Yes,1566,26,0,0,NA,14,Recent vehicle
197681,Female,40,1,34,0,Yes,1134,26,0,1,NA,9,Recent vehicle
197691,Male,21,1,4,0,Yes,88,152,0,0,NA,36,New vehicle
197695,Male,43,1,47,1,No,828,26,0,1,NA,16,Recent vehicle
197716,Male,32,1,13,0,Yes,754,122,0,1,NA,16,Recent vehicle
197720,Female,60,1,3,0,Yes,1053,124,1,0,1,30,Recent vehicle
197722,Male,36,1,25,0,Yes,1343,26,0,0,NA,36,Recent vehicle
197735,Female,44,1,17,1,No,1232,124,0,0,NA,24,Recent vehicle
197738,Male,44,1,3,1,No,1109,157,0,0,NA,24,Recent vehicle
197760,Female,32,1,12,0,No,88,1,0,1,NA,45,New vehicle
197766,Male,60,1,33,0,Yes,88,26,0,0,NA,24,Recent vehicle
197774,Male,39,1,24,0,Yes,753,124,1,1,1,25,Recent vehicle
197777,Female,69,1,25,0,Yes,1593,26,0,1,NA,11,Recent vehicle
197789,Female,47,1,25,0,Yes,1117,122,0,0,NA,12,Recent vehicle
197797,Female,25,1,42,1,No,88,152,0,1,NA,24,New vehicle
197807,Male,44,1,45,1,No,1173,26,0,1,NA,33,Recent vehicle
197809,Male,76,1,45,0,Yes,88,26,1,1,1,13,Recent vehicle
197812,Male,27,1,3,1,No,884,152,0,1,NA,15,New vehicle
197813,Male,30,1,25,1,Yes,88,160,0,0,NA,11,New vehicle
197817,Female,19,1,25,1,No,1333,160,0,1,NA,43,New vehicle
197870,Male,64,1,25,1,No,1385,26,1,0,1,29,Recent vehicle
197904,Female,33,1,43,1,No,878,152,0,1,NA,28,New vehicle
197909,Male,52,1,20,0,Yes,2106,26,1,0,1,22,Recent vehicle
197912,Male,18,1,7,1,No,1282,152,0,1,NA,17,New vehicle
197914,Female,22,1,28,1,No,1219,152,0,1,NA,14,New vehicle
197916,Male,62,1,20,0,Yes,88,155,1,0,1,22,Recent vehicle
197918,Male,33,1,24,0,Yes,966,124,0,0,NA,43,Recent vehicle
197931,Female,26,1,40,1,No,1124,152,0,0,NA,14,New vehicle
197946,Male,61,1,25,1,No,88,26,1,0,1,25,Recent vehicle
197950,Male,32,1,12,0,Yes,1405,26,0,0,NA,35,Recent vehicle
197954,Female,67,1,6,1,No,880,124,0,0,NA,11,Recent vehicle
197962,Female,57,1,5,1,No,88,15,0,0,NA,26,Recent vehicle
197986,Male,54,1,12,0,Yes,963,124,1,1,1,15,Recent vehicle
197992,Female,44,1,34,0,Yes,1056,26,0,1,NA,25,Recent vehicle
197993,Female,39,1,25,0,Yes,1088,26,1,0,0,15,Recent vehicle
197994,Male,23,1,25,1,No,1568,26,1,1,1,24,New vehicle
198010,Male,52,1,25,0,Yes,1578,26,1,0,1,2,Recent vehicle
198020,Female,22,1,7,1,No,965,160,0,1,NA,5,New vehicle
198033,Female,25,1,16,0,Yes,851,152,0,0,NA,3,New vehicle
198035,Male,34,1,7,0,Yes,610,124,0,0,NA,20,Recent vehicle
198036,Male,49,1,38,0,Yes,933,124,1,1,1,42,Recent vehicle
198041,Female,26,1,39,1,No,1295,151,0,1,NA,23,New vehicle
198045,Female,73,1,15,0,Yes,1241,124,1,0,1,4,Recent vehicle
198051,Female,20,1,17,1,No,1174,152,1,0,1,39,New vehicle
198062,Female,19,1,16,1,No,1068,152,0,1,NA,20,New vehicle
198065,Male,36,1,39,0,Yes,844,124,1,1,1,36,Recent vehicle
198067,Female,45,1,27,1,No,889,26,0,1,NA,4,Recent vehicle
198072,Female,20,1,12,1,No,1138,152,1,0,1,19,New vehicle
198074,Female,46,1,25,0,Yes,903,124,0,1,NA,8,Recent vehicle
198094,Male,18,1,16,1,No,1361,152,0,1,NA,39,New vehicle
198096,Female,30,1,7,0,Yes,1206,152,1,1,0,11,New vehicle
198099,Male,64,1,12,0,No,991,124,0,0,NA,41,Recent vehicle
198102,Male,18,1,20,0,Yes,1100,124,0,1,NA,35,New vehicle
198116,Female,27,1,39,1,No,1288,152,0,0,NA,38,New vehicle
198124,Male,44,1,45,0,No,911,152,0,1,NA,32,Recent vehicle
198125,Male,52,1,20,1,No,825,124,0,1,NA,40,Recent vehicle
198127,Male,18,1,50,0,Yes,88,156,0,1,NA,19,Recent vehicle
198130,Female,25,1,6,0,Yes,88,160,0,1,NA,40,New vehicle
198137,Male,39,1,25,0,Yes,1524,124,0,0,NA,5,Recent vehicle
198147,Female,22,1,42,1,No,876,26,0,1,NA,17,Recent vehicle
198159,Female,31,1,16,0,Yes,1273,26,0,0,NA,22,New vehicle
198161,Female,23,1,25,0,Yes,2051,124,1,0,1,1,New vehicle
198170,Female,54,1,13,0,Yes,88,26,0,0,NA,6,Old vehicle
198178,Female,22,1,39,1,No,835,152,0,0,NA,37,New vehicle
198179,Female,25,1,45,1,No,1975,152,0,0,NA,37,New vehicle
198190,Female,53,1,50,0,Yes,88,154,1,1,1,12,Recent vehicle
198206,Male,52,1,3,0,Yes,1122,26,1,0,1,15,Recent vehicle
198207,Male,19,1,38,1,No,1086,152,1,1,1,33,New vehicle
198231,Male,43,1,25,0,Yes,1470,26,0,0,NA,18,Old vehicle
198235,Female,24,1,45,1,No,941,152,0,1,NA,14,New vehicle
198239,Male,23,1,47,0,Yes,88,157,0,1,NA,14,Recent vehicle
198243,Female,40,1,21,1,No,1025,152,1,0,1,12,Recent vehicle
198245,Male,49,1,25,0,Yes,1672,26,0,0,NA,26,Recent vehicle
198248,Male,24,1,45,1,Yes,1336,160,0,0,NA,6,New vehicle
198257,Female,23,1,12,1,No,949,152,0,0,NA,10,New vehicle
198261,Male,41,1,21,0,Yes,1240,124,0,0,NA,33,Recent vehicle
198287,Male,41,1,25,0,Yes,1219,13,0,0,NA,11,Old vehicle
198299,Male,76,1,25,0,Yes,1964,26,0,0,NA,29,Recent vehicle
198306,Male,25,1,3,0,Yes,1242,151,0,0,NA,15,New vehicle
198315,Female,61,1,47,0,Yes,88,124,0,1,NA,38,Recent vehicle
198323,Male,65,1,24,0,Yes,745,124,0,1,NA,33,Old vehicle
198333,Male,62,1,3,1,No,1413,124,1,0,1,27,Recent vehicle
198339,Female,23,1,11,0,Yes,1124,152,1,0,1,3,New vehicle
198348,Male,26,1,45,1,No,923,160,0,1,NA,23,New vehicle
198392,Male,25,1,17,1,Yes,1294,152,1,0,1,27,New vehicle
198394,Male,56,1,46,0,Yes,88,26,0,0,NA,35,Recent vehicle
198415,Female,26,1,35,1,No,966,152,1,0,1,6,New vehicle
198430,Male,49,1,25,0,Yes,883,36,0,1,NA,28,Recent vehicle
198449,Male,53,1,25,1,No,88,26,1,1,1,1,Recent vehicle
198454,Female,46,1,25,0,Yes,1897,26,0,1,NA,27,Recent vehicle
198460,Male,46,1,25,1,No,1127,26,1,0,1,14,Recent vehicle
198469,Female,30,1,42,1,No,909,152,0,0,NA,7,New vehicle
198480,Male,24,1,24,0,Yes,1652,152,0,0,NA,33,New vehicle
198504,Male,33,1,25,0,Yes,1478,122,0,0,NA,10,Recent vehicle
198507,Male,19,1,3,0,Yes,1168,152,0,1,NA,41,New vehicle
198515,Male,27,1,50,0,Yes,88,157,0,0,NA,43,Recent vehicle
198526,Female,41,1,52,0,No,88,124,0,1,NA,32,Recent vehicle
198546,Male,18,1,45,1,No,1369,160,0,0,NA,17,New vehicle
198547,Male,46,1,25,0,Yes,983,124,0,0,NA,11,Recent vehicle
198548,Male,31,1,25,1,No,1349,152,1,0,1,16,New vehicle
198550,Male,73,1,25,0,Yes,1186,124,1,1,1,2,Recent vehicle
198557,Female,76,1,25,1,No,1073,26,0,1,NA,17,Recent vehicle
198568,Male,26,1,23,1,No,832,152,0,1,NA,15,New vehicle
198572,Male,30,1,6,0,Yes,88,156,0,0,NA,16,New vehicle
198583,Male,32,1,47,1,No,827,152,0,0,NA,27,New vehicle
198597,Male,74,1,25,0,Yes,1466,26,0,0,NA,42,Recent vehicle
198615,Female,25,1,12,1,No,1153,152,0,0,NA,35,New vehicle
198621,Female,19,1,12,1,No,907,152,0,1,NA,21,New vehicle
198629,Male,28,1,25,1,Yes,2010,152,1,0,1,44,New vehicle
198630,Female,24,1,40,0,Yes,974,152,0,1,NA,38,New vehicle
198657,Male,72,1,25,1,No,1292,24,1,0,1,17,Recent vehicle
198670,Female,37,1,33,1,Yes,88,157,0,1,NA,42,Recent vehicle
198679,Male,23,1,37,0,Yes,1116,152,0,1,NA,35,New vehicle
198723,Male,64,1,3,1,No,1185,124,0,1,NA,26,Recent vehicle
198742,Male,27,1,6,0,Yes,1244,152,1,1,1,24,New vehicle
198754,Female,24,1,8,0,No,1132,160,0,0,NA,39,New vehicle
198757,Female,26,1,25,1,No,968,152,0,0,NA,21,New vehicle
198767,Female,52,1,25,1,No,1061,124,1,1,1,29,Recent vehicle
198769,Male,44,1,37,0,Yes,586,26,0,0,NA,27,Recent vehicle
198778,Male,26,1,25,0,Yes,1561,152,0,0,NA,23,New vehicle
198785,Female,35,1,37,1,No,88,160,0,0,NA,28,New vehicle
198805,Male,18,1,3,0,Yes,1183,160,0,1,NA,8,New vehicle
198820,Female,36,1,46,0,Yes,88,124,1,1,0,25,New vehicle
198821,Male,19,1,24,1,No,1021,152,0,1,NA,30,New vehicle
198829,Male,22,1,45,1,No,1196,152,0,1,NA,43,New vehicle
198830,Male,44,1,25,0,Yes,1487,124,0,1,NA,5,Recent vehicle
198833,Male,54,1,45,0,Yes,1258,124,0,0,NA,3,Old vehicle
198836,Female,19,1,29,1,No,936,152,1,1,1,39,New vehicle
198838,Male,36,1,6,0,Yes,904,152,0,1,NA,16,Recent vehicle
198871,Female,56,1,25,0,Yes,1450,26,0,1,NA,24,Recent vehicle
198872,Female,40,1,6,0,Yes,1280,124,0,0,NA,15,Recent vehicle
198874,Male,20,1,7,0,Yes,785,152,1,0,1,0,New vehicle
198875,Male,21,1,18,1,No,761,152,0,0,NA,4,New vehicle
198877,Female,26,1,24,0,Yes,88,152,0,1,NA,42,New vehicle
198884,Female,29,1,44,0,Yes,963,152,0,1,NA,5,New vehicle
198885,Female,25,1,37,1,No,834,152,0,0,NA,24,New vehicle
198889,Female,27,1,39,1,No,871,152,0,0,NA,35,New vehicle
198899,Female,45,1,3,0,Yes,1255,25,0,1,NA,39,Recent vehicle
198900,Female,39,1,25,0,Yes,1515,26,1,0,1,42,Recent vehicle
198906,Female,18,1,33,1,Yes,88,160,0,0,NA,24,New vehicle
198907,Female,20,1,47,1,No,1001,152,1,0,0,6,New vehicle
198909,Female,64,1,25,1,No,1440,12,0,0,NA,1,Recent vehicle
198924,Female,42,1,51,0,Yes,88,157,0,0,NA,9,Recent vehicle
198928,Male,46,1,12,0,Yes,88,124,0,1,NA,42,Recent vehicle
198938,Male,19,1,7,1,No,907,160,1,1,0,15,New vehicle
198966,Female,18,1,41,1,No,878,152,0,0,NA,18,New vehicle
198971,Male,67,1,7,0,Yes,1139,26,0,0,NA,22,Recent vehicle
198978,Female,52,1,25,1,No,1689,26,1,1,0,36,Recent vehicle
198990,Female,30,1,17,1,No,1055,152,0,1,NA,21,New vehicle
198992,Male,20,1,7,1,No,728,152,0,1,NA,15,New vehicle
198998,Female,18,1,3,0,Yes,1086,160,0,0,NA,22,New vehicle
199003,Male,18,1,47,1,No,1387,152,1,1,1,32,New vehicle
199022,Female,37,1,51,0,No,977,152,1,1,0,7,New vehicle
199028,Male,45,1,24,0,Yes,957,124,1,0,1,35,Recent vehicle
199051,Female,37,1,6,1,No,914,124,0,1,NA,26,Recent vehicle
199070,Male,18,1,38,0,Yes,1378,152,0,1,NA,9,New vehicle
199077,Male,49,1,24,0,Yes,88,26,0,1,NA,14,Recent vehicle
199095,Male,41,1,21,0,Yes,88,124,0,0,NA,24,Recent vehicle
199109,Male,21,1,36,1,No,1481,152,1,0,0,30,New vehicle
199115,Male,72,1,33,0,Yes,88,26,1,0,0,33,Recent vehicle
199131,Male,31,1,45,1,No,1289,152,0,0,NA,4,New vehicle
199134,Male,60,1,24,1,No,88,26,1,0,1,13,Recent vehicle
199135,Male,20,1,47,1,No,1010,152,1,1,1,32,New vehicle
199141,Male,26,1,7,1,No,1006,152,1,1,1,27,New vehicle
199145,Female,51,1,32,1,No,1009,26,0,1,NA,8,Recent vehicle
199149,Male,44,1,17,1,Yes,974,152,0,1,NA,9,Recent vehicle
199151,Female,32,1,40,1,No,794,152,1,1,1,23,New vehicle
199172,Female,27,1,51,1,No,1018,152,0,0,NA,17,New vehicle
199181,Male,26,1,16,1,No,979,152,0,0,NA,17,New vehicle
199195,Male,19,1,20,1,No,88,160,0,1,NA,4,New vehicle
199253,Female,42,1,45,1,No,1596,124,0,1,NA,42,Recent vehicle
199255,Female,63,1,25,0,Yes,1274,152,1,0,1,16,Recent vehicle
199256,Male,21,1,12,1,No,1653,152,0,0,NA,16,New vehicle
199260,Male,47,1,38,0,Yes,1026,14,0,0,NA,25,Recent vehicle
199268,Female,32,1,16,0,No,88,156,0,1,NA,9,Recent vehicle
199283,Female,37,1,50,0,No,88,157,0,0,NA,32,Recent vehicle
199291,Male,58,1,18,0,Yes,1205,26,0,1,NA,5,Recent vehicle
199321,Male,48,1,5,0,No,88,124,0,1,NA,13,Recent vehicle
199329,Male,21,1,39,1,No,1281,152,0,1,NA,21,New vehicle
199338,Male,21,1,45,1,No,1025,152,0,0,NA,10,New vehicle
199341,Male,20,1,21,0,Yes,1073,152,1,1,0,1,New vehicle
199347,Female,27,1,24,1,No,1172,152,0,0,NA,41,New vehicle
199353,Male,33,1,42,1,No,761,152,0,1,NA,18,New vehicle
199375,Female,21,1,30,1,No,646,152,1,0,1,18,New vehicle
199384,Male,26,1,8,0,Yes,1092,152,0,1,NA,22,New vehicle
199394,Male,50,1,25,0,Yes,88,124,0,0,NA,18,Recent vehicle
199397,Male,63,1,38,0,Yes,1741,124,0,0,NA,4,Recent vehicle
199404,Male,25,1,38,0,No,1187,152,1,1,1,5,New vehicle
199415,Male,26,1,25,1,No,1460,152,0,1,NA,7,New vehicle
199417,Female,21,1,16,0,Yes,1381,152,1,0,0,6,New vehicle
199421,Female,19,1,3,1,No,876,152,0,1,NA,20,New vehicle
199424,Male,52,1,25,0,No,88,156,0,0,NA,40,Recent vehicle
199438,Male,43,1,52,0,Yes,88,156,1,0,1,20,Recent vehicle
199453,Female,25,1,45,0,Yes,971,152,0,0,NA,31,New vehicle
199469,Male,34,1,23,1,No,1096,152,1,0,1,32,New vehicle
199479,Female,34,1,25,0,No,1237,30,0,0,NA,30,Recent vehicle
199482,Female,39,1,25,0,Yes,1240,122,0,1,NA,6,Recent vehicle
199484,Male,59,1,27,1,No,1112,120,0,0,NA,33,Recent vehicle
199487,Male,48,1,3,0,Yes,1302,26,0,0,NA,15,Recent vehicle
199491,Female,40,1,45,1,No,1238,124,0,1,NA,11,Recent vehicle
199494,Male,22,1,24,0,Yes,88,160,1,1,1,41,New vehicle
199514,Male,21,1,17,1,No,1071,152,0,1,NA,40,New vehicle
199518,Female,25,1,16,1,No,88,152,1,1,1,28,New vehicle
199537,Female,30,1,3,1,No,747,152,0,0,NA,32,New vehicle
199545,Male,23,1,23,1,No,963,160,1,0,1,13,New vehicle
199546,Female,19,1,38,0,Yes,1342,160,0,1,NA,20,New vehicle
199559,Female,18,1,21,1,No,1057,152,0,1,NA,29,New vehicle
199564,Female,26,1,20,1,No,1174,152,0,1,NA,23,New vehicle
199591,Male,26,1,25,1,No,88,152,1,1,1,43,New vehicle
199596,Male,78,1,50,1,No,886,26,1,1,0,22,Recent vehicle
199612,Male,51,1,26,1,No,88,26,0,0,NA,33,Recent vehicle
199633,Female,43,1,25,0,Yes,1109,26,0,1,NA,10,Recent vehicle
199653,Male,27,1,45,1,No,1621,152,0,1,NA,35,New vehicle
199656,Female,18,1,3,0,Yes,838,152,1,1,1,20,New vehicle
199665,Male,59,1,39,0,Yes,1150,124,1,0,1,26,Recent vehicle
199669,Male,24,1,14,1,No,706,152,0,0,NA,44,New vehicle
199674,Female,38,1,25,0,Yes,1297,157,1,0,0,38,Recent vehicle
199679,Female,32,1,25,0,Yes,1473,152,0,0,NA,13,New vehicle
199682,Male,46,1,12,0,Yes,1097,155,0,1,NA,39,Recent vehicle
199698,Female,57,1,41,0,Yes,931,152,0,1,NA,8,Recent vehicle
199701,Female,39,1,25,0,Yes,1386,26,1,0,1,9,Recent vehicle
199730,Male,70,1,25,0,Yes,1702,124,0,0,NA,32,Recent vehicle
199732,Male,25,1,3,1,No,1090,152,0,0,NA,45,New vehicle
199736,Female,28,1,18,1,No,1389,152,1,1,1,4,New vehicle
199739,Female,44,1,25,0,Yes,1116,124,1,1,1,17,Recent vehicle
199741,Male,24,1,8,1,No,1029,152,1,0,1,15,New vehicle
199756,Female,27,1,50,1,No,738,152,0,0,NA,27,New vehicle
199768,Male,35,1,7,1,No,1284,152,0,0,NA,34,Recent vehicle
199777,Male,48,1,25,0,Yes,2214,26,1,0,1,8,Old vehicle
199778,Male,21,1,35,1,No,1084,152,0,0,NA,27,New vehicle
199787,Female,28,1,7,1,No,943,152,1,0,1,3,New vehicle
199789,Male,75,1,25,0,Yes,1221,124,0,0,NA,22,Old vehicle
199790,Male,24,1,18,0,No,751,160,0,1,NA,7,New vehicle
199798,Male,48,1,25,0,Yes,1227,124,0,1,NA,35,Recent vehicle
199800,Male,20,1,10,1,No,1022,152,1,1,1,3,New vehicle
199809,Female,49,1,25,0,Yes,887,26,0,1,NA,40,Recent vehicle
199816,Female,39,1,3,0,Yes,1048,124,0,0,NA,24,Recent vehicle
199818,Female,62,1,33,0,Yes,88,163,0,0,NA,40,Old vehicle
199827,Female,28,1,45,0,Yes,1579,152,0,1,NA,30,New vehicle
199828,Male,45,1,25,0,Yes,1031,26,0,0,NA,23,Recent vehicle
199846,Female,29,1,20,0,Yes,88,152,1,0,1,32,New vehicle
199885,Female,26,1,18,1,No,1240,152,0,1,NA,3,New vehicle
199895,Female,71,1,3,1,Yes,1045,26,0,0,NA,13,Recent vehicle
199897,Female,19,1,12,0,Yes,931,152,0,0,NA,25,New vehicle
199903,Female,68,1,3,1,No,728,26,1,1,1,32,Recent vehicle
199918,Male,43,1,29,1,No,943,26,0,1,NA,28,Recent vehicle
199923,Male,21,1,43,0,No,1239,152,0,1,NA,12,New vehicle
199928,Male,21,1,42,0,Yes,1028,152,1,1,1,1,New vehicle
199962,Female,28,1,32,1,No,1114,152,1,1,1,35,New vehicle
199973,Male,45,1,12,0,Yes,1187,154,0,0,NA,34,Recent vehicle
199974,Male,37,1,9,0,Yes,1166,124,1,1,1,4,New vehicle
199979,Male,46,1,48,1,No,1052,26,0,0,NA,35,Recent vehicle
200006,Female,50,1,38,0,Yes,1110,154,0,1,NA,25,Recent vehicle
200007,Female,44,1,25,0,Yes,1401,154,1,0,1,24,Recent vehicle
200015,Male,51,1,45,0,Yes,1141,26,1,1,1,39,Recent vehicle
200018,Female,43,1,25,1,No,1021,26,0,0,NA,24,Recent vehicle
200026,Male,63,1,25,1,Yes,2329,55,0,0,NA,35,Recent vehicle
200060,Female,21,1,6,1,No,849,151,0,1,NA,5,New vehicle
200061,Female,24,1,49,0,Yes,88,152,1,0,1,3,New vehicle
200069,Male,21,1,35,1,No,1206,152,0,0,NA,12,New vehicle
200070,Female,30,1,12,1,No,88,152,0,1,NA,19,New vehicle
200094,Female,18,1,23,0,Yes,955,160,0,0,NA,29,New vehicle
200100,Female,19,1,17,1,No,1161,152,0,0,NA,43,New vehicle
200107,Male,48,1,25,0,Yes,1159,124,0,0,NA,15,Recent vehicle
200128,Male,62,1,25,1,Yes,1495,122,0,1,NA,38,Recent vehicle
200131,Female,66,1,12,1,No,1631,12,0,1,NA,34,Recent vehicle
200139,Male,33,1,25,0,Yes,1620,124,0,0,NA,25,New vehicle
200147,Male,22,1,41,0,Yes,1512,152,1,0,1,26,New vehicle
200149,Female,25,1,7,1,No,927,152,0,0,NA,21,New vehicle
200153,Male,35,1,35,0,Yes,776,124,0,0,NA,31,Recent vehicle
200176,Female,43,1,25,0,Yes,1383,26,0,0,NA,41,Recent vehicle
200192,Female,59,1,25,0,Yes,1370,26,0,1,NA,9,Recent vehicle
200211,Male,59,1,25,0,Yes,1991,26,0,1,NA,16,Recent vehicle
200213,Female,20,1,26,0,Yes,853,152,0,0,NA,9,New vehicle
200216,Male,30,1,24,1,No,1156,152,1,1,1,31,New vehicle
200218,Female,68,1,25,1,No,1533,61,0,0,NA,41,Recent vehicle
200256,Male,23,1,23,1,No,1087,160,0,0,NA,14,New vehicle
200257,Female,34,1,7,0,No,858,124,1,0,1,28,Recent vehicle
200263,Male,56,1,3,1,No,1538,26,1,1,1,11,Recent vehicle
200271,Male,48,1,25,0,Yes,1487,124,1,0,1,44,Recent vehicle
200282,Male,31,1,18,0,Yes,814,163,1,1,0,6,New vehicle
200285,Male,45,1,37,0,Yes,956,26,0,1,NA,42,Recent vehicle
200292,Male,50,1,25,1,No,944,26,0,0,NA,25,Recent vehicle
200303,Male,43,1,25,0,Yes,1543,26,0,1,NA,32,Old vehicle
200306,Male,18,1,23,0,Yes,1235,124,0,1,NA,9,New vehicle
200311,Female,48,1,25,1,Yes,919,124,0,0,NA,7,Recent vehicle
200317,Female,58,1,45,0,Yes,1323,124,0,0,NA,11,Old vehicle
200324,Female,50,1,20,1,No,864,26,0,1,NA,3,Recent vehicle
200325,Female,18,1,3,1,No,885,152,0,0,NA,35,New vehicle
200343,Male,21,1,16,0,Yes,1220,26,0,0,NA,25,New vehicle
200348,Male,30,1,47,1,No,1189,152,0,1,NA,20,New vehicle
200358,Male,58,1,4,0,Yes,919,26,0,1,NA,18,Recent vehicle
200365,Male,26,1,32,1,No,789,152,0,1,NA,8,New vehicle
200386,Female,23,1,18,1,No,88,152,0,0,NA,30,New vehicle
200394,Male,79,1,42,0,No,1133,124,0,0,NA,2,Recent vehicle
200399,Male,60,1,7,1,No,850,26,0,0,NA,34,Recent vehicle
200409,Female,24,1,12,1,No,855,152,0,0,NA,9,New vehicle
200413,Female,23,1,45,1,No,1770,152,0,1,NA,7,New vehicle
200423,Female,51,1,25,1,No,2354,124,1,1,0,8,Recent vehicle
200425,Male,42,1,25,0,No,2148,122,1,1,1,41,Recent vehicle
200426,Female,49,1,25,0,Yes,2014,122,0,1,NA,34,Recent vehicle
200433,Male,27,1,12,0,Yes,902,124,1,0,1,25,Recent vehicle
200436,Male,36,1,3,1,No,797,152,1,0,1,14,Recent vehicle
200451,Female,24,1,41,1,No,1187,152,1,0,1,30,New vehicle
200467,Female,32,1,12,0,Yes,924,124,0,1,NA,24,Recent vehicle
200477,Male,43,1,25,0,Yes,1268,157,1,1,0,3,Recent vehicle
200478,Female,55,1,30,1,No,1312,30,0,0,NA,36,Recent vehicle
200480,Female,33,1,24,0,No,88,124,0,0,NA,8,Recent vehicle
200488,Male,38,1,35,0,No,88,157,0,0,NA,28,Recent vehicle
200497,Male,45,1,25,0,Yes,1479,26,0,1,NA,26,Recent vehicle
200503,Male,31,1,39,0,Yes,1286,26,0,0,NA,26,Recent vehicle
200512,Male,23,1,17,0,Yes,1107,152,0,0,NA,29,New vehicle
200522,Female,35,1,25,1,No,1056,24,0,0,NA,16,Recent vehicle
200527,Male,29,1,17,0,Yes,746,152,0,0,NA,20,New vehicle
